Campaign name,Ad Group Name,Date,Ad Name,Cost,CPC (Destination),CPM,Impression,Clicks (Destination),CTR (Destination),Conversions,CPA,Currency
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-03-18,LP_6 MAR_KESERINGAN SAHUR MIE.mov_2024-03-12 13:31:39,0,0,0,0,0,0.0,0,0,IDR
#RAMADHAN ZYMUNO,K | ABO | 12-03-2024 | Ramadhan,2024-04-01,LP_6 MAR_KESERINGAN SAHUR MIE.mov_2024-03-12 13:31:39,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 08-03-2024 | testing,Ad group 20240308105838,2024-03-08,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,64533,2688,8424,7660,24,0.31,0,0,IDR
K | ABO | 08-03-2024 | testing,Ad group 20240308105838,2024-03-09,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,129579,1993,9500,13639,65,0.48,3,43193,IDR
K | ABO | 08-03-2024 | testing,Ad group 20240308105838,2024-03-10,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,124384,1974,7388,16834,63,0.37,0,0,IDR
K | ABO | 08-03-2024 | testing,Ad group 20240308105838,2024-03-11,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,144688,2037,7887,18344,71,0.39,1,144688,IDR
K | ABO | 08-03-2024 | testing,Ad group 20240308105838,2024-03-12,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,28580,866,7705,3709,33,0.89,0,0,IDR
K | ABO | 08-03-2024 | testing,13 maret 24,2024-03-13,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,41952,3813,12024,3489,11,0.32,0,0,IDR
K | ABO | 08-03-2024 | testing,Ad group 20240308105838,2024-03-13,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 08-03-2024 | testing,13 maret 24,2024-03-14,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,86902,3476,14005,6205,25,0.4,1,86902,IDR
K | ABO | 08-03-2024 | testing,Ad group 20240308105838,2024-03-14,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 08-03-2024 | testing,13 maret 24,2024-03-15,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,25914,1727,11296,2294,15,0.65,0,0,IDR
K | ABO | 08-03-2024 | testing,Ad group 20240308105838,2024-03-15,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 08-03-2024 | testing,Ad group 20240308105838,2024-03-16,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 08-03-2024 | testing,13 maret 24,2024-03-16,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 08-03-2024 | testing,13 maret 24,2024-03-17,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 08-03-2024 | testing,Ad group 20240308105838,2024-03-17,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 08-03-2024 | testing,13 maret 24,2024-03-18,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 08-03-2024 | testing,13 maret 24,2024-03-19,LP_7 MAR_BENDJOLAN BIASA.mov_2024-03-08 10:59:16,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-03-2024 | testing,Ad group 20240306083144,2024-03-06,LP_Ada B3ndjolan.mov_2024-03-06 08:38:43,36489,4561,14110,2586,8,0.31,0,0,IDR
K | ABO | 06-03-2024 | testing,Ad group 20240306083144,2024-03-07,LP_Ada B3ndjolan.mov_2024-03-06 08:38:43,36983,5283,12757,2899,7,0.24,0,0,IDR
K | ABO | 06-03-2024 | testing,Ad group 20240306083144,2024-03-08,LP_Ada B3ndjolan.mov_2024-03-06 08:38:43,119662,6647,12902,9274,18,0.19,1,119662,IDR
K | ABO | 06-03-2024 | testing,Ad group 20240306083144,2024-03-09,LP_Ada B3ndjolan.mov_2024-03-06 08:38:43,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-03-2024 | testing,Ad group 20240306083144,2024-03-10,LP_Ada B3ndjolan.mov_2024-03-06 08:38:43,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-03-2024 | testing,Ad group 20240306083144,2024-03-11,LP_Ada B3ndjolan.mov_2024-03-06 08:38:43,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-03-2024 | testing,Ad group 20240306083144,2024-03-12,LP_Ada B3ndjolan.mov_2024-03-06 08:38:43,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-03-2024 | testing,Ad group 20240306083144,2024-03-13,LP_Ada B3ndjolan.mov_2024-03-06 08:38:43,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 30-03-2024 | scale out,Ad group 20240330093512,2024-04-01,LP_BENJOLAN_UST ZACKY.MOV_2024-03-30 10:36:40,67853,1654,8079,8398,41,0.49,1,67853,IDR
K | ABO | 30-03-2024 | scale out,Ad group 20240330093512,2024-04-02,LP_BENJOLAN_UST ZACKY.MOV_2024-03-30 10:36:40,54529,4194,21094,2585,13,0.5,0,0,IDR
K | ABO | 30-03-2024 | scale out,Ad group 20240330093512,2024-04-03,LP_BENJOLAN_UST ZACKY.MOV_2024-03-30 10:36:40,73004,9125,37246,1960,8,0.41,2,36502,IDR
K | ABO | 02-02-2024 | scale out,"ID/18-44/Balanced/Traditional & Ceremonial Clothing, Women Clothing/",2024-02-02,LP_Isu Oppo Vivo.mov_2024-02-02 11:03:08,51997,10399,13120,3963,5,0.13,0,0,IDR
K | ABO | 02-02-2024 | scale out,"ID/18-44/Balanced/Traditional & Ceremonial Clothing, Women Clothing/",2024-02-03,LP_Isu Oppo Vivo.mov_2024-02-02 11:03:08,37838,4729,14081,2687,8,0.3,0,0,IDR
K | ABO | 02-02-2024 | scale out,"ID/18-44/Balanced/Traditional & Ceremonial Clothing, Women Clothing/",2024-02-04,LP_Isu Oppo Vivo.mov_2024-02-02 11:03:08,13994,0,23758,589,0,0.0,0,0,IDR
K | ABO | 02-02-2024 | scale out,"ID/18-44/Balanced/Traditional & Ceremonial Clothing, Women Clothing/",2024-02-05,LP_Isu Oppo Vivo.mov_2024-02-02 11:03:08,439,0,12194,36,0,0.0,0,0,IDR
K | ABO | 02-02-2024 | scale out,"ID/18-44/Balanced/Traditional & Ceremonial Clothing, Women Clothing/",2024-02-06,LP_Isu Oppo Vivo.mov_2024-02-02 11:03:08,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 02-02-2024 | scale out,"ID/18-44/Balanced/Traditional & Ceremonial Clothing, Women Clothing/",2024-02-07,LP_Isu Oppo Vivo.mov_2024-02-02 11:03:08,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 02-02-2024 | scale out,"ID/18-44/Balanced/Traditional & Ceremonial Clothing, Women Clothing/",2024-02-08,LP_Isu Oppo Vivo.mov_2024-02-02 11:03:08,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-25,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,9565,0,6851,1396,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-26,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,1370,0,13838,99,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-27,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,3170,3170,5722,554,1,0.18,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-28,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,3176,0,7284,436,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-29,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,4742,2371,10004,474,2,0.42,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-30,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,2571,0,9349,275,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-31,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,1529,0,8309,184,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-01,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,5707,2853,13459,424,2,0.47,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-02,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,7722,7722,9371,824,1,0.12,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-03,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,9046,2261,6884,1314,4,0.3,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-04,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,13347,2224,8868,1505,6,0.4,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-05,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,6716,2238,10145,662,3,0.45,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-06,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,1312,0,8631,152,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-07,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,1836,0,12240,150,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-08,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,3275,0,10429,314,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-09,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-10,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-13,LP_Kalau Gak Beli.mov_2024-01-25 08:38:46,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-22,LP_Pesan lewat COD.mov_2024-01-22 15:23:54,88262,1765,7545,11697,50,0.43,3,29420,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-23,LP_Pesan lewat COD.mov_2024-01-22 15:23:54,279787,2027,7067,39587,138,0.35,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-24,LP_Pesan lewat COD.mov_2024-01-22 15:23:54,324521,1638,6322,51327,198,0.39,2,162260,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-25,LP_Pesan lewat COD.mov_2024-01-22 15:23:54,43661,1617,5275,8276,27,0.33,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-26,LP_Pesan lewat COD.mov_2024-01-22 15:23:54,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-27,LP_Pesan lewat COD.mov_2024-01-22 15:23:54,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-28,LP_Pesan lewat COD.mov_2024-01-22 15:23:54,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-29,LP_Pesan lewat COD.mov_2024-01-22 15:23:54,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-01-30,LP_Pesan lewat COD.mov_2024-01-22 15:23:54,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 22-01-2024 | testing,Ad group 20240122032256,2024-02-01,LP_Pesan lewat COD.mov_2024-01-22 15:23:54,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-25,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,36193,1904,5145,7034,19,0.27,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-26,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,1061,1061,11168,95,1,1.05,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-27,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,3866,0,6107,633,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-28,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,4722,0,7176,658,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-29,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,12556,12556,11723,1071,1,0.09,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-30,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,5987,1995,7745,773,3,0.39,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-01-31,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,5360,1786,6077,882,3,0.34,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-01,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,18079,3013,7812,2314,6,0.26,1,18079,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-02,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,34942,4991,8436,4142,7,0.17,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-03,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,28936,2225,6104,4740,13,0.27,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-04,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,34581,1503,7073,4889,23,0.47,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-05,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,18392,4598,7571,2429,4,0.16,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-06,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-07,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125083642,2024-02-08,LP_Pesan lewat COD.mov_2024-01-25 08:38:46,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-01-25,LP_Sakit Sekali.mov_2024-01-25 14:49:47,166119,2679,6671,24901,62,0.25,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-01-26,LP_Sakit Sekali.mov_2024-01-25 14:49:47,327466,2706,8539,38346,121,0.32,1,327466,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-01-27,LP_Sakit Sekali.mov_2024-01-25 14:49:47,119422,1837,8376,14257,65,0.46,2,59711,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-01-28,LP_Sakit Sekali.mov_2024-01-25 14:49:47,234916,1555,6519,36031,151,0.42,4,58729,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-01-29,LP_Sakit Sekali.mov_2024-01-25 14:49:47,44955,1550,5856,7676,29,0.38,2,22477,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-01-30,LP_Sakit Sekali.mov_2024-01-25 14:49:47,337981,1624,5692,59370,208,0.35,4,84495,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-01-31,LP_Sakit Sekali.mov_2024-01-25 14:49:47,375000,2027,7839,47833,185,0.39,5,75000,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-02-01,LP_Sakit Sekali.mov_2024-01-25 14:49:47,371753,1446,6256,59415,257,0.43,1,371753,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-02-02,LP_Sakit Sekali.mov_2024-01-25 14:49:47,55266,2125,8748,6317,26,0.41,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-02-03,LP_Sakit Sekali.mov_2024-01-25 14:49:47,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-02-04,LP_Sakit Sekali.mov_2024-01-25 14:49:47,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-02-05,LP_Sakit Sekali.mov_2024-01-25 14:49:47,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-02-06,LP_Sakit Sekali.mov_2024-01-25 14:49:47,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-02-07,LP_Sakit Sekali.mov_2024-01-25 14:49:47,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-02-08,LP_Sakit Sekali.mov_2024-01-25 14:49:47,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-02-13,LP_Sakit Sekali.mov_2024-01-25 14:49:47,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 25-01-2024 | scale out,Ad group 20240125024838,2024-04-02,LP_Sakit Sekali.mov_2024-01-25 14:49:47,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 30-01-2024 | scale out,Ad group 20240130012231,2024-01-30,LP_Sakit Sekali.mov_2024-01-30 13:24:26,89704,1993,6684,13419,45,0.34,0,0,IDR
K | ABO | 30-01-2024 | scale out,Ad group 20240130012231,2024-01-31,LP_Sakit Sekali.mov_2024-01-30 13:24:26,43093,1723,5809,7418,25,0.34,0,0,IDR
K | ABO | 30-01-2024 | scale out,Ad group 20240130012231,2024-02-01,LP_Sakit Sekali.mov_2024-01-30 13:24:26,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 30-01-2024 | scale out,Ad group 20240130012231,2024-02-02,LP_Sakit Sekali.mov_2024-01-30 13:24:26,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 30-01-2024 | scale out,Ad group 20240130012231,2024-02-03,LP_Sakit Sekali.mov_2024-01-30 13:24:26,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 30-01-2024 | scale out,Ad group 20240130012231,2024-02-04,LP_Sakit Sekali.mov_2024-01-30 13:24:26,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 30-01-2024 | scale out,Ad group 20240130012231,2024-02-05,LP_Sakit Sekali.mov_2024-01-30 13:24:26,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/Balanced,2024-02-09,LP_hanya dengan madu ini .mov_2024-02-09 08:53:22,24048,6012,7576,3174,4,0.13,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/Balanced,2024-02-10,LP_hanya dengan madu ini .mov_2024-02-09 08:53:22,29634,2694,7502,3950,11,0.28,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/Balanced,2024-02-11,LP_hanya dengan madu ini .mov_2024-02-09 08:53:22,13091,1870,12166,1076,7,0.65,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/Balanced,2024-02-12,LP_hanya dengan madu ini .mov_2024-02-09 08:53:22,7923,2641,14353,552,3,0.54,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/Balanced,2024-02-13,LP_hanya dengan madu ini .mov_2024-02-09 08:53:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/Balanced,2024-02-14,LP_hanya dengan madu ini .mov_2024-02-09 08:53:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/Balanced,2024-02-15,LP_hanya dengan madu ini .mov_2024-02-09 08:53:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 09-02-2024 | scale out,ID/18-44/Balanced,2024-02-21,LP_hanya dengan madu ini .mov_2024-02-09 08:53:22,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-06,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,181594,2793,14460,12558,65,0.52,1,181594,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-07,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,583709,2819,18762,31110,207,0.67,20,29185,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-08,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,445311,1961,9954,44735,227,0.51,4,111327,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-09,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,495013,2750,18788,26347,180,0.68,4,123753,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-10,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,648681,2921,21305,30447,222,0.73,5,129736,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-11,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,680668,3108,20781,32754,219,0.67,11,61878,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-12,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,440192,2392,17737,24817,184,0.74,3,146730,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-13,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,626139,3295,22596,27710,190,0.69,6,104356,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-14,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,579194,2454,19857,29167,236,0.81,4,144798,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-15,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,517981,2910,19283,26862,178,0.66,4,129495,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-16,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,571347,3156,21265,26867,181,0.67,3,190449,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-17,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,640037,3657,20286,31550,175,0.55,8,80004,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-18,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,141428,5051,22559,6269,28,0.45,1,141428,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-19,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-20,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-21,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-22,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-23,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-24,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-31,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-02-02,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-02-08,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-02-17,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-03-04,Lp botol palsu ciri asli zymuno.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | testing,Ad group 20240106114722,2024-01-06,Lp pabrik benjolan leher remake baru .mov_2024-01-06 11:47:57,892,0,6326,141,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | testing,Ad group 20240106114722,2024-01-07,Lp pabrik benjolan leher remake baru .mov_2024-01-06 11:47:57,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-06,Lp. Rb cukup 2x sehari 2 revisi.mov_2024-01-06 10:18:32,75107,2422,8237,9118,31,0.34,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-07,Lp. Rb cukup 2x sehari 2 revisi.mov_2024-01-06 10:18:32,50446,3603,12422,4061,14,0.34,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-08,Lp. Rb cukup 2x sehari 2 revisi.mov_2024-01-06 10:18:32,12302,4100,12761,964,3,0.31,1,12302,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-09,Lp. Rb cukup 2x sehari 2 revisi.mov_2024-01-06 10:18:32,11388,3796,22417,508,3,0.59,1,11388,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-10,Lp. Rb cukup 2x sehari 2 revisi.mov_2024-01-06 10:18:32,10940,10940,16183,676,1,0.15,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-11,Lp. Rb cukup 2x sehari 2 revisi.mov_2024-01-06 10:18:32,1660,0,12296,135,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-12,Lp. Rb cukup 2x sehari 2 revisi.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-13,Lp. Rb cukup 2x sehari 2 revisi.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
K | ABO | 06-01-2024 | scale up,Ad group 20240106101707,2024-01-14,Lp. Rb cukup 2x sehari 2 revisi.mov_2024-01-06 10:18:32,0,0,0,0,0,0.0,0,0,IDR
